consult_id,customer_id,customer_id_raw,unit_id,unit_id_raw,consultant,channel,consult_date,duration_min,duration_flag,outcome,notes,orphan
CS00722,C00168,C00168,U0114,U0114,장은서,전화,2024-05-17,,비정상(0이하),계약희망,타 단지와 비교 중,
CS00723,C00151,C00151,U0158,U0158,장채원,전화,2026-11-12,15,,재상담예정,계약금 조율 필요,
CS00724,C00164,C00164,U0047,U0047,장채원,전화,2026-11-07,20,,거절,타 단지와 비교 중,
CS00725,C00003,C00003,U0122,U0122,홍태윤,전화,2024-03-12,240,이상치(장시간),재상담예정,특약사항 확인 요청,
CS00726,C00387,C00387,U0208,U0208,홍태윤,온라인,2024-11-12,240,이상치(장시간),계약희망,대출 상담 필요,
CS00727,C00231,C00231,U0197,U0197,안시윤,전화,2024-03-19,60,,재상담예정,,
CS00728,C00010,C00010,U0045,U0045,전동현,전화,2026-05-22,20,,거절,,
CS00729,C00013,C00013,U0007,U0007,임동현,방문,2026-06-04,30,,계약희망,가격 재문의,
CS00730,C00233,C00233,U0219,U0219,홍태윤,온라인,2026-03-03,15,,계약희망,특약사항 확인 요청,
CS00731,C00263,C00263,U0029,U0029,조도윤,전화,2026-03-28,90,,재상담예정,잔금 일정 문의,
CS00732,C00210,C00210,U0150,U0150,전동현,전화,2025-05-18,,비정상(0이하),거절,타 단지와 비교 중,
CS00733,C00157,C00157,U0100,U0100,장은서,SNS,2026-08-15,,비정상(0이하),계약희망,특약사항 확인 요청,
CS00734,C00395,C00395,U0073,U0073,장채원,전화,2025-12-10,15,,보류,잔금 일정 문의,
CS00735,C00347,C00347,U0037,U0037,임동현,온라인,2025-03-06,15,,계약희망,가격 재문의,
CS00736,C00476,C00476,U0065,U0065,조도윤,방문,2024-05-24,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS00737,C00145,C00145,U0153,U0153,서주원,온라인,2025-10-23,,비정상(0이하),보류,대출 상담 필요,
CS00738,,C99224,U0111,U0111,전동현,전화,2024-12-23,20,,보류,층향 재문의,customer
CS00739,C00314,C00314,U0102,U0102,안시윤,온라인,2024-01-11,10,,계약희망,가족과 상의 후 재연락,
CS00740,C00129,C00129,U0091,U0091,홍태윤,전화,2024-07-27,240,이상치(장시간),계약희망,추가 자료 요청,
CS00741,C00285,C00285,U0118,U0118,임동현,전화,2024-04-06,,비정상(0이하),보류,가족과 상의 후 재연락,
CS00742,C00144,C00144,U0192,U0192,김서준,온라인,2025-11-04,,비정상(0이하),계약희망,가족과 상의 후 재연락,
CS00743,C00221,C00221,U0199,U0199,홍태윤,SNS,2024-04-05,,비정상(0이하),계약희망,타 단지와 비교 중,
CS00744,C00472,C00472,U0218,U0218,장채원,방문,2024-06-06,,비정상(0이하),거절,추가 자료 요청,
CS00745,C00045,C00045,U0124,U0124,안시윤,온라인,2024-11-02,90,,계약희망,대출 상담 필요,
CS00746,C00360,C00360,U0020,U0020,서주원,방문,2025-10-15,90,,계약희망,특약사항 확인 요청,
CS00747,C00415,C00415,U0219,U0219,안시윤,방문,2024-09-23,45,,계약희망,추가 자료 요청,
CS00748,C00583,C00583,U0097,U0097,장채원,전화,2025-09-13,20,,계약희망,타 단지와 비교 중,
CS00749,C00530,C00530,U0079,U0079,안시윤,SNS,2026-10-06,60,,재상담예정,,
CS00750,C00026,C00026,U0189,U0189,전동현,방문,2024-10-28,240,이상치(장시간),재상담예정,타 단지와 비교 중,
CS00751,C00160,C00160,U0152,U0152,장채원,전화,2025-02-25,,비정상(0이하),계약희망,가격 재문의,
CS00752,C00534,C00534,U0118,U0118,안시윤,전화,2026-08-09,,비정상(0이하),계약희망,층향 재문의,
CS00753,C00592,C00592,U0206,U0206,임동현,전화,2025-02-14,,비정상(0이하),계약희망,,
CS00754,C00135,C00135,U0188,U0188,장채원,전화,2026-02-13,45,,거절,가격 재문의,
CS00755,C00014,C00014,U0164,U0164,서주원,전화,2025-01-11,20,,재상담예정,가격 재문의,
CS00756,C00541,C00541,U0142,U0142,홍태윤,전화,2024-01-27,,비정상(0이하),거절,특약사항 확인 요청,
CS00757,C00375,C00375,,U9969,안시윤,방문,2026-09-07,10,,계약희망,층향 재문의,unit
CS00758,C00406,C00406,U0189,U0189,김서준,SNS,2026-02-18,60,,거절,가격 재문의,
CS00759,,C99047,U0174,U0174,장채원,전화,2025-11-13,15,,계약희망,특약사항 확인 요청,customer
CS00760,C00304,C00304,U0143,U0143,조도윤,전화,2026-04-27,,비정상(0이하),계약희망,가격 재문의,
CS00761,C00509,C00509,U0185,U0185,홍태윤,전화,2026-02-17,,비정상(0이하),계약희망,가격 재문의,
CS00762,C00320,C00320,U0053,U0053,한지민,전화,2026-02-02,30,,거절,타 단지와 비교 중,
CS00763,C00434,C00434,U0012,U0012,조도윤,전화,2025-11-11,90,,거절,타 단지와 비교 중,
CS00764,C00187,C00187,U0097,U0097,장채원,전화,2024-02-11,60,,보류,특약사항 확인 요청,
CS00765,C00027,C00027,U0048,U0048,안시윤,SNS,2024-02-20,10,,거절,계약금 조율 필요,
CS00766,C00370,C00370,U0079,U0079,안시윤,전화,2025-05-18,45,,계약희망,현장 방문 예약,
CS00767,C00553,C00553,U0218,U0218,전동현,방문,2024-09-08,60,,보류,잔금 일정 문의,
CS00768,C00393,C00393,U0056,U0056,임동현,전화,2026-10-02,10,,계약희망,대출 상담 필요,
CS00769,C00203,C00203,U0200,U0200,김서준,전화,2026-08-16,20,,계약희망,추가 자료 요청,
CS00770,C00009,C00009,U0143,U0143,홍태윤,온라인,2026-06-18,60,,거절,타 단지와 비교 중,
CS00771,C00055,C00055,U0220,U0220,장은서,전화,2025-02-17,60,,재상담예정,대출 상담 필요,
CS00772,C00209,C00209,U0014,U0014,장채원,방문,2026-01-12,45,,재상담예정,잔금 일정 문의,
CS00773,C00522,C00522,U0196,U0196,한지민,방문,2024-06-25,20,,거절,대출 상담 필요,
CS00774,C00136,C00136,U0149,U0149,한지민,SNS,2026-08-07,45,,재상담예정,층향 재문의,
CS00775,C00017,C00017,U0050,U0050,임동현,SNS,2024-07-03,15,,계약희망,전세 대비 비교 요청,
CS00776,C00188,C00188,U0010,U0010,서주원,전화,2026-09-06,,비정상(0이하),재상담예정,층향 재문의,
CS00777,C00435,C00435,U0074,U0074,안시윤,온라인,2025-03-11,15,,거절,현장 방문 예약,
CS00778,C00553,C00553,U0055,U0055,전동현,방문,2026-04-16,,비정상(0이하),계약희망,특약사항 확인 요청,
CS00779,C00027,C00027,U0049,U0049,장은서,전화,2025-08-03,,비정상(0이하),계약희망,현장 방문 예약,
CS00780,C00538,C00538,U0080,U0080,장채원,전화,2025-03-19,240,이상치(장시간),재상담예정,잔금 일정 문의,
CS00781,C00403,C00403,U0151,U0151,전동현,전화,2024-12-02,15,,계약희망,가격 재문의,
CS00782,C00515,C00515,U0214,U0214,서주원,전화,2026-06-06,15,,거절,잔금 일정 문의,
CS00783,C00044,C00044,U0100,U0100,장채원,방문,2026-09-10,240,이상치(장시간),재상담예정,타 단지와 비교 중,
CS00784,C00155,C00155,U0095,U0095,안시윤,온라인,2025-06-21,240,이상치(장시간),계약희망,전세 대비 비교 요청,
CS00785,C00130,C00130,U0019,U0019,장채원,방문,2026-08-24,,비정상(0이하),거절,층향 재문의,
CS00786,C00357,C00357,U0156,U0156,안시윤,전화,2025-02-15,10,,거절,특약사항 확인 요청,
CS00787,C00472,C00472,U0204,U0204,조도윤,전화,2025-08-25,20,,계약희망,대출 상담 필요,
CS00788,C00188,C00188,,U9967,조도윤,방문,2026-06-25,90,,계약희망,가족과 상의 후 재연락,unit
CS00789,C00390,C00390,U0126,U0126,전동현,전화,2024-05-11,240,이상치(장시간),계약희망,,
CS00790,C00165,C00165,U0043,U0043,안시윤,전화,2025-08-19,10,,재상담예정,전세 대비 비교 요청,
CS00791,C00120,C00120,U0203,U0203,조도윤,전화,2026-11-11,,비정상(0이하),재상담예정,추가 자료 요청,
CS00792,C00132,C00132,U0172,U0172,서주원,방문,2024-11-13,10,,계약희망,대출 상담 필요,
CS00793,C00151,C00151,U0220,U0220,안시윤,전화,2026-08-10,20,,재상담예정,가격 재문의,
CS00794,C00549,C00549,U0136,U0136,서주원,전화,2026-02-28,,비정상(0이하),계약희망,타 단지와 비교 중,
CS00795,C00374,C00374,U0119,U0119,장은서,SNS,2024-06-23,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS00796,C00154,C00154,U0177,U0177,임동현,SNS,2026-10-13,240,이상치(장시간),계약희망,가격 재문의,
CS00797,C00269,C00269,U0140,U0140,장은서,SNS,2025-02-12,45,,재상담예정,현장 방문 예약,
CS00798,C00346,C00346,U0146,U0146,한지민,SNS,2025-02-04,90,,계약희망,가격 재문의,
CS00799,C00077,C00077,U0062,U0062,조도윤,전화,2024-08-01,20,,재상담예정,현장 방문 예약,
CS00800,C00023,C00023,U0064,U0064,한지민,방문,2026-02-13,45,,재상담예정,대출 상담 필요,
CS00801,C00079,C00079,U0160,U0160,안시윤,전화,2025-06-21,30,,거절,가격 재문의,
CS00802,C00571,C00571,U0010,U0010,장은서,SNS,2026-09-01,20,,재상담예정,현장 방문 예약,
CS00803,C00355,C00355,U0220,U0220,한지민,방문,2024-05-21,45,,보류,전세 대비 비교 요청,
CS00804,C00523,C00523,U0006,U0006,김서준,전화,2026-01-14,,비정상(0이하),계약희망,,
CS00805,C00580,C00580,U0045,U0045,한지민,전화,2025-10-17,,비정상(0이하),거절,대출 상담 필요,
CS00806,C00406,C00406,U0197,U0197,서주원,방문,2026-08-05,,비정상(0이하),보류,가격 재문의,
CS00807,C00027,C00027,U0144,U0144,전동현,SNS,2024-07-27,45,,보류,전세 대비 비교 요청,
CS00808,C00520,C00520,U0017,U0017,안시윤,SNS,2024-09-16,,비정상(0이하),보류,현장 방문 예약,
CS00809,C00367,C00367,,U9932,장채원,전화,2024-04-23,10,,계약희망,특약사항 확인 요청,unit
CS00810,C00072,C00072,U0164,U0164,김서준,온라인,2024-03-18,20,,보류,가격 재문의,
CS00811,C00339,C00339,U0217,U0217,안시윤,방문,2024-02-20,10,,계약희망,잔금 일정 문의,
CS00812,C00179,C00179,U0015,U0015,서주원,SNS,2025-12-19,45,,보류,층향 재문의,
CS00813,C00365,C00365,U0124,U0124,홍태윤,전화,2025-02-21,20,,재상담예정,가격 재문의,
CS00814,C00220,C00220,U0143,U0143,김서준,SNS,2026-07-09,240,이상치(장시간),계약희망,계약금 조율 필요,
CS00815,C00511,C00511,U0048,U0048,홍태윤,전화,2025-12-21,30,,계약희망,가격 재문의,
CS00816,C00295,C00295,U0098,U0098,전동현,방문,2024-12-13,30,,재상담예정,계약금 조율 필요,
CS00817,C00154,C00154,U0039,U0039,김서준,전화,2024-10-11,30,,계약희망,전세 대비 비교 요청,
CS00818,C00409,C00409,U0140,U0140,장채원,전화,2024-06-15,,비정상(0이하),재상담예정,가족과 상의 후 재연락,
CS00819,C00262,C00262,U0205,U0205,임동현,방문,2024-01-26,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS00820,C00587,C00587,U0053,U0053,장은서,방문,2025-10-02,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS00821,C00336,C00336,U0206,U0206,김서준,방문,2025-12-25,45,,계약희망,전세 대비 비교 요청,
CS00822,C00573,C00573,U0018,U0018,임동현,전화,2024-08-09,45,,보류,잔금 일정 문의,
CS00823,C00187,C00187,U0034,U0034,전동현,온라인,2024-02-21,90,,보류,전세 대비 비교 요청,
CS00824,C00428,C00428,U0037,U0037,한지민,전화,2026-12-01,240,이상치(장시간),재상담예정,계약금 조율 필요,
CS00825,C00347,C00347,U0006,U0006,안시윤,방문,2024-07-21,60,,재상담예정,현장 방문 예약,
CS00826,C00385,C00385,U0155,U0155,한지민,전화,2026-09-01,20,,거절,전세 대비 비교 요청,
CS00827,C00357,C00357,U0098,U0098,안시윤,방문,2024-02-19,15,,계약희망,현장 방문 예약,
CS00828,C00418,C00418,U0206,U0206,김서준,전화,2025-05-16,,비정상(0이하),재상담예정,가격 재문의,
CS00829,C00026,C00026,U0069,U0069,장은서,방문,2025-01-17,30,,계약희망,전세 대비 비교 요청,
CS00830,C00198,C00198,U0159,U0159,전동현,전화,2024-02-14,45,,계약희망,가족과 상의 후 재연락,
CS00831,C00404,C00404,U0187,U0187,조도윤,전화,2024-06-08,45,,거절,계약금 조율 필요,
CS00832,C00496,C00496,U0031,U0031,김서준,온라인,2026-07-11,45,,보류,대출 상담 필요,
CS00833,C00206,C00206,U0187,U0187,안시윤,전화,2026-03-28,10,,보류,가격 재문의,
CS00834,,C99561,U0133,U0133,장은서,SNS,2025-12-23,90,,계약희망,가격 재문의,customer
CS00835,C00580,C00580,U0147,U0147,서주원,전화,2026-02-04,45,,계약희망,전세 대비 비교 요청,
CS00836,C00521,C00521,U0193,U0193,임동현,방문,2024-04-05,,비정상(0이하),계약희망,,
CS00837,C00515,C00515,U0148,U0148,김서준,전화,2026-12-20,10,,거절,잔금 일정 문의,
CS00838,C00171,C00171,U0022,U0022,김서준,SNS,2026-07-16,45,,계약희망,전세 대비 비교 요청,
CS00839,C00167,C00167,U0057,U0057,장은서,방문,2024-02-24,30,,계약희망,대출 상담 필요,
CS00840,C00519,C00519,U0155,U0155,조도윤,온라인,2025-12-09,60,,거절,타 단지와 비교 중,
CS00841,C00290,C00290,U0067,U0067,임동현,전화,2026-01-03,60,,거절,현장 방문 예약,
CS00842,,C99329,U0097,U0097,장채원,전화,2026-10-09,45,,재상담예정,계약금 조율 필요,customer
CS00843,C00018,C00018,U0025,U0025,홍태윤,방문,2024-05-21,10,,보류,타 단지와 비교 중,
CS00844,C00489,C00489,U0153,U0153,홍태윤,전화,2025-01-05,90,,계약희망,대출 상담 필요,
CS00845,C00537,C00537,U0084,U0084,임동현,전화,2025-04-26,60,,보류,특약사항 확인 요청,
CS00846,,C99301,U0023,U0023,안시윤,방문,2024-09-05,,비정상(0이하),재상담예정,대출 상담 필요,customer
CS00847,C00325,C00325,U0162,U0162,김서준,방문,2025-10-01,45,,계약희망,계약금 조율 필요,
CS00848,C00024,C00024,U0015,U0015,홍태윤,SNS,2025-01-02,15,,재상담예정,대출 상담 필요,
CS00849,C00370,C00370,U0191,U0191,서주원,전화,2024-03-19,90,,거절,층향 재문의,
CS00850,,C99753,U0110,U0110,한지민,전화,2025-04-27,45,,거절,,customer
CS00851,C00544,C00544,U0113,U0113,전동현,방문,2024-11-10,90,,거절,가족과 상의 후 재연락,
CS00852,C00269,C00269,U0185,U0185,장은서,온라인,2026-04-24,45,,거절,층향 재문의,
CS00853,C00066,C00066,U0105,U0105,홍태윤,방문,2024-06-25,15,,보류,현장 방문 예약,
CS00854,C00003,C00003,U0131,U0131,안시윤,전화,2025-12-26,90,,보류,잔금 일정 문의,
CS00855,C00319,C00319,U0160,U0160,한지민,전화,2025-09-15,,비정상(0이하),계약희망,,
CS00856,C00227,C00227,U0164,U0164,조도윤,전화,2024-01-14,15,,재상담예정,잔금 일정 문의,
CS00857,C00025,C00025,U0081,U0081,김서준,전화,2024-05-02,45,,계약희망,타 단지와 비교 중,
CS00858,C00427,C00427,U0164,U0164,홍태윤,전화,2025-10-24,60,,보류,가격 재문의,
CS00859,C00322,C00322,U0071,U0071,서주원,방문,2026-02-25,15,,계약희망,층향 재문의,
CS00860,C00251,C00251,U0119,U0119,임동현,전화,2026-07-08,45,,거절,층향 재문의,
CS00861,C00509,C00509,U0186,U0186,조도윤,전화,2026-05-19,90,,재상담예정,잔금 일정 문의,
CS00862,C00290,C00290,U0026,U0026,안시윤,전화,2024-03-03,20,,거절,대출 상담 필요,
CS00863,C00336,C00336,U0008,U0008,조도윤,전화,2025-01-10,240,이상치(장시간),재상담예정,타 단지와 비교 중,
CS00864,C00039,C00039,U0165,U0165,홍태윤,전화,2025-01-02,30,,보류,대출 상담 필요,
CS00865,C00281,C00281,U0212,U0212,한지민,전화,2026-01-03,15,,보류,잔금 일정 문의,
CS00866,C00435,C00435,U0062,U0062,장채원,방문,2026-08-24,15,,계약희망,현장 방문 예약,
CS00867,C00070,C00070,U0027,U0027,장채원,전화,2025-03-25,60,,거절,대출 상담 필요,
CS00868,C00568,C00568,U0217,U0217,전동현,방문,2025-09-11,60,,거절,가족과 상의 후 재연락,
CS00869,C00516,C00516,U0181,U0181,장은서,전화,2025-03-18,,비정상(0이하),재상담예정,전세 대비 비교 요청,
CS00870,C00375,C00375,U0120,U0120,조도윤,방문,2025-02-14,10,,재상담예정,타 단지와 비교 중,
CS00871,C00223,C00223,U0174,U0174,장은서,방문,2026-11-13,45,,계약희망,가족과 상의 후 재연락,
CS00872,C00589,C00589,U0059,U0059,전동현,온라인,2025-09-28,15,,계약희망,가격 재문의,
CS00873,C00461,C00461,U0091,U0091,한지민,전화,2026-01-01,20,,보류,현장 방문 예약,
CS00874,C00336,C00336,U0212,U0212,장채원,전화,2026-01-26,90,,재상담예정,잔금 일정 문의,
CS00875,C00284,C00284,U0006,U0006,서주원,전화,2025-11-22,60,,계약희망,가족과 상의 후 재연락,
CS00876,C00358,C00358,U0094,U0094,서주원,전화,2024-02-11,10,,보류,현장 방문 예약,
CS00877,,C99950,U0003,U0003,한지민,온라인,2025-01-27,,비정상(0이하),보류,추가 자료 요청,customer
CS00878,C00320,C00320,U0057,U0057,조도윤,방문,2025-09-28,45,,거절,대출 상담 필요,
CS00879,C00027,C00027,U0208,U0208,전동현,온라인,2024-06-28,30,,재상담예정,계약금 조율 필요,
CS00880,C00275,C00275,U0183,U0183,임동현,SNS,2025-12-10,90,,계약희망,특약사항 확인 요청,
CS00881,C00460,C00460,U0024,U0024,한지민,방문,2025-01-27,15,,보류,계약금 조율 필요,
CS00882,C00548,C00548,U0150,U0150,조도윤,전화,2024-06-16,30,,계약희망,타 단지와 비교 중,
CS00883,C00224,C00224,U0115,U0115,장채원,전화,2025-02-05,30,,재상담예정,층향 재문의,
CS00884,C00287,C00287,U0067,U0067,장은서,온라인,2026-01-25,240,이상치(장시간),계약희망,타 단지와 비교 중,
CS00885,C00396,C00396,U0112,U0112,장은서,온라인,2025-05-14,,비정상(0이하),재상담예정,대출 상담 필요,
CS00886,C00278,C00278,U0016,U0016,한지민,방문,2025-02-12,90,,보류,계약금 조율 필요,
CS00887,C00455,C00455,U0125,U0125,장은서,전화,2024-09-01,20,,거절,층향 재문의,
CS00888,C00161,C00161,U0172,U0172,안시윤,전화,2024-03-19,20,,재상담예정,,
CS00889,C00424,C00424,U0038,U0038,전동현,방문,2024-09-17,45,,거절,타 단지와 비교 중,
CS00890,C00151,C00151,U0097,U0097,안시윤,SNS,2024-08-03,30,,재상담예정,계약금 조율 필요,
CS00891,C00089,C00089,U0092,U0092,장은서,전화,2024-09-14,,비정상(0이하),계약희망,잔금 일정 문의,
CS00892,C00383,C00383,U0134,U0134,전동현,전화,2026-11-08,20,,보류,잔금 일정 문의,
CS00893,C00334,C00334,U0007,U0007,장채원,전화,2026-03-16,30,,거절,전세 대비 비교 요청,
CS00894,C00518,C00518,U0066,U0066,김서준,방문,2025-04-22,60,,계약희망,전세 대비 비교 요청,
CS00895,C00451,C00451,U0087,U0087,장채원,전화,2024-07-28,15,,거절,타 단지와 비교 중,
CS00896,C00489,C00489,U0104,U0104,홍태윤,전화,2024-08-24,30,,보류,,
CS00897,C00121,C00121,U0028,U0028,김서준,방문,2025-06-21,,비정상(0이하),계약희망,현장 방문 예약,
CS00898,C00148,C00148,U0076,U0076,한지민,전화,2026-06-04,45,,보류,가격 재문의,
